,property_id,locality_name,postal_code,street_name,house_number,latitude,longitude,property_type,property_subtype,price,type_of_sale,number_of_rooms,living_area,kitchen_type,fully_equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface_of_good,number_of_facades,swimming_pool,state_of_building,is_belgian
14101,11152855,lier,2500,Berlaarsesteenweg,27,51.1287719,4.5844001,HOUSE,HOUSE,175000.0,BUY_REGULAR,,61.0,SEMI_EQUIPPED,1.0,,1,1.0,16.0,1.0,52.0,85.0,2.0,,GOOD,True
14102,11159601,berchem,2600,Terlinckstraat,72,51.1945234,4.4135011,HOUSE,EXCEPTIONAL_PROPERTY,649000.0,BUY_REGULAR,,234.0,INSTALLED,1.0,,0,,,,,0.0,2.0,,,True
14103,11023747,knokke,8300,,,,,APARTMENT,APARTMENT,495000.0,BUY_REGULAR,,72.0,INSTALLED,1.0,,0,1.0,,,,,2.0,,GOOD,True
14104,11111206,ukkel,1180,Meyerbeerstraat,87,50.8145182,4.3429496,APARTMENT,APARTMENT,765000.0,BUY_REGULAR,,203.0,SEMI_EQUIPPED,1.0,,1,,,1.0,30.0,,2.0,,,True
14105,11096534,waver,1300,Chaussée de Nerviens,39,50.7237045,4.6092538,APARTMENT,APARTMENT,352000.0,BUY_REGULAR,,112.0,INSTALLED,1.0,0.0,0,1.0,13.0,1.0,80.0,,,,AS_NEW,True
14106,11159664,sint-pieters-woluwe,1150,Avenue Xavier Henrard,35,50.8275519,4.4212435,HOUSE,HOUSE,1895000.0,BUY_REGULAR,8.0,290.0,HYPER_EQUIPPED,1.0,0.0,0,1.0,,1.0,700.0,700.0,4.0,1.0,GOOD,True
14107,11153482,ottignies-louvain-la-neuve,1340,,,,,HOUSE,VILLA,695000.0,BUY_REGULAR,,260.0,USA_SEMI_EQUIPPED,1.0,0.0,0,1.0,30.0,1.0,1900.0,2447.0,4.0,0.0,TO_BE_DONE_UP,True
14108,10784279,roeselare,8800,Koning Albert I-laan,78,50.9408423,3.1296263,APARTMENT,APARTMENT,190000.0,BUY_REGULAR,10.0,110.0,SEMI_EQUIPPED,1.0,,0,,,,,,3.0,,,True
14109,10663822,antwerpen,2000,Kattendijkdok-Westkaai,71,51.2332935,4.4057307,APARTMENT,APARTMENT,450000.0,BUY_REGULAR,,101.0,HYPER_EQUIPPED,1.0,,0,1.0,12.0,,,,,,,True
14110,10805218,knokke,8300,Lispannenlaan,33,51.3441391,3.278727,APARTMENT,APARTMENT,1795000.0,BUY_REGULAR,17.0,125.0,HYPER_EQUIPPED,1.0,,0,,,,,,3.0,,AS_NEW,True
14111,11108064,luik,4000,Avenue Emile Digneffe,58,50.6202665,5.5770146,APARTMENT,APARTMENT,105000.0,BUY_REGULAR,,52.0,SEMI_EQUIPPED,1.0,,0,1.0,10.0,,,,,,GOOD,True
14112,11156211,deurne,2100,Van Weselestraat,47,51.2294589,4.4578253,HOUSE,HOUSE,349000.0,BUY_REGULAR,,131.0,SEMI_EQUIPPED,1.0,,1,,,1.0,55.0,111.0,2.0,,JUST_RENOVATED,True
14113,11147987,sint-niklaas,9100,Puitvoetstraat,24,51.147497,4.1624374,HOUSE,MIXED_USE_BUILDING,258000.0,BUY_REGULAR,,90.0,INSTALLED,1.0,,1,,,,,0.0,,,,True
14114,11133999,ukkel,1180,Rue du Doyenne,56,50.8062376,4.3384171,APARTMENT,FLAT_STUDIO,215000.0,BUY_REGULAR,,32.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,,,,,,0.0,AS_NEW,True
14115,10911453,sint-pieters-woluwe,1150,Avenue Roger Vandendriessche,1b,50.8351225,4.4142982,APARTMENT,APARTMENT,385000.0,BUY_REGULAR,,95.0,HYPER_EQUIPPED,1.0,0.0,0,,,,,,2.0,0.0,GOOD,True
14116,10395950,harelbeke,8530,Vissersstraat,,50.8293043,3.3050519,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
14117,11079892,dendermonde,9200,Leopoldlaan,84,51.0317566,4.1077476,APARTMENT,APARTMENT,149950.0,BUY_REGULAR,2.0,80.0,,,,0,,,,,,,,TO_RENOVATE,True
14118,11141150,turnhout,2300,Duifhuisstraat,28,51.3155204,4.9474289,APARTMENT,APARTMENT,199000.0,BUY_REGULAR,,91.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,,,,,,,GOOD,True
14119,10580922,borgerhout,2140,Gitschotellei,377,51.1980523,4.4545461,APARTMENT,APARTMENT,235000.0,BUY_REGULAR,,75.0,INSTALLED,1.0,,0,1.0,3.0,,,,3.0,,JUST_RENOVATED,True
14120,10456188,geraardsbergen,9500,Gasthuisstraat,53,50.7705222,3.8767988,HOUSE,MIXED_USE_BUILDING,590000.0,BUY_REGULAR,,700.0,,,,0,1.0,,,,325.0,2.0,,GOOD,True
14121,11156238,deurne,2100,Boekenbergplein,7,51.2028459,4.4617959,APARTMENT,APARTMENT,295000.0,BUY_REGULAR,,104.0,INSTALLED,1.0,,1,1.0,,,,,2.0,,AS_NEW,True
14122,11148037,huy,4500,,,,,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
14123,11112698,marche-en-famenne,6900,Rue du Luxembourg,94,50.2205462,5.3462541,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
14124,11067947,merksem,2170,Van Aertselaerstraat,"2, 1",51.2445133,4.4448201,APARTMENT,APARTMENT,150000.0,BUY_REGULAR,,55.0,SEMI_EQUIPPED,1.0,,1,,,,,,3.0,,GOOD,True
14125,10572232,bredene,8450,Antwerpenstraat,11,51.2470464,2.9642765,APARTMENT,APARTMENT,249000.0,BUY_REGULAR,5.0,115.0,INSTALLED,1.0,,0,,,,,,,,,True
14126,11074298,dilbeek,1702,,,,,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
14127,11153014,putte,2580,Waversesteenweg,4,51.0594984,4.6273196,APARTMENT,APARTMENT,349175.0,BUY_REGULAR,10.0,95.0,HYPER_EQUIPPED,1.0,,0,1.0,,,,,,,,True
14128,11102821,gent,9000,Spinmolenplein,174,51.0549493,3.7025475,APARTMENT,APARTMENT,310000.0,BUY_REGULAR,,85.0,INSTALLED,1.0,1.0,0,1.0,18.0,,,,1.0,0.0,GOOD,True
14129,11161533,erpe-mere,9420,Dorpsstraat,259,50.939594,3.9881767,HOUSE,HOUSE,195000.0,BUY_REGULAR,9.0,180.0,,,,0,,,,,176.0,,,GOOD,True
14130,11159600,waregem beveren,8791,Kortrijkseweg,344,50.8789838,3.3574659,HOUSE,HOUSE,299000.0,BUY_REGULAR,,320.0,HYPER_EQUIPPED,1.0,,0,1.0,,1.0,700.0,0.0,2.0,,GOOD,True
14131,11156329,poppel,2382,Hondseind,12D,51.449607,5.0292962,HOUSE,HOUSE,696000.0,BUY_REGULAR,,353.0,INSTALLED,1.0,,1,1.0,,1.0,,588.0,3.0,,AS_NEW,True
14132,10900805,brugge,8000,Sint-Annarei,25,51.2130954,3.229621,APARTMENT,PENTHOUSE,795000.0,BUY_REGULAR,1.0,178.0,,,,0,1.0,12.0,,,,,,GOOD,True
14133,11153315,dottenijs,7711,,,,,HOUSE,HOUSE,289000.0,BUY_REGULAR,,149.0,INSTALLED,1.0,0.0,0,1.0,25.0,1.0,60.0,213.0,2.0,0.0,AS_NEW,True
14134,11140676,mouscron herseaux,7712,,,,,HOUSE_GROUP,HOUSE_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
14135,11155262,chênee,4032,Rue des Grands-Prés,7,50.607395,5.6150734,HOUSE,APARTMENT_BLOCK,349000.0,BUY_REGULAR,,113.0,SEMI_EQUIPPED,1.0,,0,,,,,139.0,2.0,,GOOD,True
14136,11157723,manage,7170,Rue de Binche,150,50.4696028,4.229502,HOUSE,HOUSE,109000.0,BUY_REGULAR,,260.0,,,0.0,0,1.0,,,,260.0,2.0,,TO_RESTORE,True
14137,11082685,elsene,1050,,,,,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
14138,10572268,ninove,9400,Beverstraat,9,50.835934,4.022153,APARTMENT,PENTHOUSE,205000.0,BUY_REGULAR,,77.0,,,,0,,,,,,2.0,,GOOD,True
14139,11156826,turnhout,2300,,,,,APARTMENT,DUPLEX,580000.0,BUY_REGULAR,,297.0,,,,0,1.0,,,,,,,GOOD,True
14140,11162050,gent,9040,Potuitstraat,,51.0656794,3.755662,APARTMENT,APARTMENT,389000.0,BUY_REGULAR,,105.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,24.0,,,,4.0,0.0,AS_NEW,True
14141,11140947,saint-nicolas,4420,rue de montegnée,45,50.6400688,5.5351521,HOUSE,HOUSE,285000.0,BUY_REGULAR,,105.0,USA_INSTALLED,1.0,0.0,0,1.0,30.0,1.0,350.0,430.0,2.0,0.0,AS_NEW,True
14142,11009498,knokke-heist,8300,,,,,APARTMENT,APARTMENT,795000.0,BUY_REGULAR,,99.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,29.0,,,,2.0,0.0,AS_NEW,True
14143,11143122,sinaai,9112,Hulstbaan,45,51.1532875,4.0421439,APARTMENT,APARTMENT,1250000.0,BUY_REGULAR,4.0,818.0,,,,1,1.0,44.0,1.0,33.0,,,,,True
14144,11066287,ukkel,1180,Avenue Beau-Séjour,"2,B13",50.80875,4.3677067,APARTMENT,APARTMENT,381000.0,BUY_REGULAR,,69.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,5.0,,,,2.0,0.0,AS_NEW,True
14145,11142376,antwerpen,2000,Generaal Belliardstraat,27,51.2256245,4.4073789,APARTMENT,KOT,129000.0,BUY_REGULAR,,24.0,INSTALLED,1.0,1.0,0,,,,,,2.0,0.0,AS_NEW,True
14146,11157022,elsene,1050,,,,,APARTMENT,FLAT_STUDIO,240000.0,BUY_REGULAR,,35.0,,,0.0,0,,,,,,,,GOOD,True
14147,11146592,fontaine-l'evêque,6140,,,,,HOUSE,HOUSE,359999.0,BUY_REGULAR,,295.0,INSTALLED,1.0,0.0,0,1.0,40.0,1.0,500.0,820.0,4.0,0.0,GOOD,True
14148,10959665,destelbergen,9070,Kasteelstraat,43,51.053263,3.7599787,APARTMENT,APARTMENT,335000.0,BUY_REGULAR,,90.0,SEMI_EQUIPPED,1.0,,0,,,,,,2.0,,GOOD,True
14149,11065826,kruisem,9750,Groenstraat,26,50.9071251,3.6466064,APARTMENT,APARTMENT,295000.0,BUY_REGULAR,13.0,98.0,,1.0,,0,1.0,4.0,,,,2.0,,,True
14150,11155412,orp-jauche,1350,Rue de la Station,1,50.6939596,4.9869619,APARTMENT,APARTMENT,269900.0,BUY_REGULAR,,89.0,SEMI_EQUIPPED,1.0,0.0,0,1.0,14.0,,,,2.0,0.0,AS_NEW,True
14151,9485174,oostende,8400,Oesterbankstraat,10,51.2265422,2.9246448,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
14152,11162341,retie,2470,Molenstraat,1,51.2666511,5.0832982,HOUSE,HOUSE,215000.0,BUY_REGULAR,,129.0,,,0.0,0,,,,,120.0,2.0,,TO_RENOVATE,True
14153,11161373,aalst,9300,,,,,HOUSE,APARTMENT_BLOCK,675000.0,BUY_REGULAR,,,INSTALLED,1.0,0.0,0,1.0,10.0,,,951.0,3.0,,AS_NEW,True
14154,10888289,brussel,1000,,,,,APARTMENT,APARTMENT,1839000.0,BUY_REGULAR,4.0,203.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,76.0,,,,,0.0,AS_NEW,True
14155,10896540,sint-gillis,1060,Rue Jourdan,34,50.8340586,4.3542523,APARTMENT,APARTMENT,325000.0,BUY_REGULAR,,75.0,USA_HYPER_EQUIPPED,1.0,1.0,0,,,,,,2.0,0.0,AS_NEW,True
14156,11148843,anderlecht,1070,Maurice Herbettelaan,69,50.8439401,4.3081951,APARTMENT,FLAT_STUDIO,225000.0,BUY_REGULAR,,115.0,SEMI_EQUIPPED,1.0,0.0,0,1.0,8.0,,,,3.0,,TO_RENOVATE,True
14157,11120202,antwerpen,2000,Bataviastraat,7,51.2306383,4.4041656,APARTMENT,APARTMENT,399000.0,BUY_REGULAR,,145.0,,,0.0,0,1.0,16.0,,,,2.0,0.0,,True
14158,10892239,mechelen,2800,Rode-Kruisplein,,51.0332627,4.47114,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
14159,10795539,durbuy,6940,Rue d'Izier,,50.3809273,5.5427599,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
14160,11084536,sint-gillis,1060,Avenue du Parc,90,50.8256372,4.3406466,APARTMENT,APARTMENT,245000.0,BUY_REGULAR,,80.0,,,0.0,0,,,,,,,0.0,TO_BE_DONE_UP,True
14161,11075220,hoeilaart,1560,,,,,APARTMENT,APARTMENT,295000.0,BUY_REGULAR,,92.0,INSTALLED,1.0,0.0,0,,,1.0,175.0,,3.0,0.0,GOOD,True
14162,10972980,schaarbeek,1030,Rue Stroobants,48,50.8789854,4.3924799,APARTMENT,APARTMENT,399000.0,BUY_REGULAR,,85.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,6.0,,,,3.0,0.0,,True
14163,11151248,châtelineau,6200,Rue de Montigny,180,50.4067135,4.5014824,APARTMENT,APARTMENT,139900.0,BUY_REGULAR,,77.0,SEMI_EQUIPPED,1.0,,1,,,1.0,70.0,,2.0,,GOOD,True
14164,11145367,forêt,4870,,,,,APARTMENT,APARTMENT,205000.0,BUY_REGULAR,,64.0,INSTALLED,1.0,,1,1.0,4.0,,,,4.0,,,True
14165,11143397,lessen,7860,Chevauchoire de Viane,77-79-81-8,50.7167631,3.8404004,HOUSE,APARTMENT_BLOCK,620000.0,BUY_REGULAR,,,SEMI_EQUIPPED,1.0,,1,1.0,,,,0.0,,,,True
14166,11142626,kraainem,1950,,,,,HOUSE,VILLA,1650000.0,BUY_REGULAR,6.0,450.0,,1.0,,0,1.0,,1.0,1000.0,1740.0,4.0,1.0,AS_NEW,True
14167,11145858,turnhout,2300,Kerkplein,32-34,51.3210605,4.9417139,APARTMENT,APARTMENT,285000.0,BUY_REGULAR,,109.0,USA_INSTALLED,1.0,,1,1.0,3.0,1.0,,,3.0,,,True
14168,11143230,wilrijk,2610,Planetariumlaan,65,51.1539678,4.3857278,APARTMENT,APARTMENT,499000.0,BUY_REGULAR,,,INSTALLED,1.0,,1,,,1.0,268.0,,3.0,,AS_NEW,True
14169,11077577,ronse,9600,Oudstrijderslaan,"3,502",50.7418337,3.5992589,APARTMENT,APARTMENT,164000.0,BUY_REGULAR,,83.0,INSTALLED,1.0,1.0,0,1.0,12.0,,,,2.0,0.0,JUST_RENOVATED,True
14170,10826544,sint-truiden,3800,Ursulinenstraat,22,50.8148732,5.1827548,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
14171,10685590,koksijde,8670,Charleroistraat,8,51.1167154,2.6253448,APARTMENT,APARTMENT,275000.0,BUY_REGULAR,9.0,89.0,INSTALLED,1.0,,0,,,,,,,,AS_NEW,True
14172,11149413,lessines,7860,Rue Oscar Paquay,5,50.7096996,3.8369619,HOUSE,HOUSE,248000.0,BUY_REGULAR,6.0,185.0,,1.0,,1,1.0,,,,130.0,2.0,,GOOD,True
14173,10974527,de haan,8420,Torenhofstraat,2,51.2571575,2.9994248,APARTMENT,APARTMENT,109500.0,BUY_REGULAR,2.0,50.0,INSTALLED,1.0,,0,,,,,,,,,True
14174,11147046,bellegem,8510,,,,,HOUSE,HOUSE,129000.0,BUY_REGULAR,1.0,140.0,,1.0,,0,,,,,333.0,2.0,,TO_RENOVATE,True
14175,11157194,aarlen,6700,Route de Bouillon,155,49.6869366,5.7737709,APARTMENT,APARTMENT,220000.0,BUY_REGULAR,,127.0,INSTALLED,1.0,0.0,0,1.0,,,,,4.0,0.0,JUST_RENOVATED,True
14176,11124534,kortrijk,8500,Handelskaai,3 A,50.8291615,3.2574029,APARTMENT,APARTMENT,369000.0,BUY_REGULAR,1.0,95.0,,,,0,1.0,5.0,,,,2.0,,GOOD,True
14177,11041488,knokke-heist,8300,Mussenpad,1,51.3489091,3.2916734,APARTMENT,APARTMENT,798000.0,BUY_REGULAR,1.0,81.0,,,,0,,,,,,,,GOOD,True
14178,11149238,terhulpen,1310,Avenue Belle Vue,58,50.7352491,4.4856658,HOUSE,HOUSE,595000.0,BUY_REGULAR,,206.0,INSTALLED,1.0,0.0,0,1.0,,1.0,1026.0,1026.0,4.0,0.0,GOOD,True
14179,11141775,duinbergen,8301,Elizabetlaan,276,51.3406029,3.2622891,HOUSE,HOUSE,875000.0,BUY_REGULAR,8.0,215.0,,,,0,,,,,249.0,,,TO_RENOVATE,True
14180,11089422,heverlee,3001,Tiensesteenweg,226,50.8709567,4.725189,APARTMENT,APARTMENT,300000.0,BUY_REGULAR,,73.0,HYPER_EQUIPPED,1.0,,0,1.0,8.0,,,,2.0,0.0,AS_NEW,True
14181,11147395,antwerpen,2000,Leopoldstraat,63,51.2133243,4.4074277,HOUSE,MIXED_USE_BUILDING,167000.0,BUY_REGULAR,,38.0,SEMI_EQUIPPED,1.0,,0,1.0,3.0,,,100.0,2.0,,JUST_RENOVATED,True
14182,11141187,leuven,3000,Kapucijnenvoer,114,50.8738895,4.6909099,APARTMENT,APARTMENT,399000.0,BUY_REGULAR,,128.0,HYPER_EQUIPPED,1.0,,0,1.0,20.0,1.0,110.0,,2.0,,,True
14183,11149193,herentals,2200,Augustijnenlaan,87,51.1771833,4.8484519,APARTMENT,PENTHOUSE,398000.0,BUY_REGULAR,,130.0,HYPER_EQUIPPED,1.0,1.0,0,1.0,,,,,,,AS_NEW,True
14184,11152854,lier,2500,Eeuwfeestlaan,214,51.1391427,4.569515,HOUSE,HOUSE,375000.0,BUY_REGULAR,,163.0,INSTALLED,1.0,,1,,,1.0,152.0,237.0,2.0,,GOOD,True
14185,11145696,borgerhout,2140,Wetstraat,40,51.2203387,4.4283776,HOUSE,MANOR_HOUSE,839000.0,BUY_REGULAR,24.0,267.0,HYPER_EQUIPPED,1.0,,0,1.0,7.0,1.0,60.0,160.0,,,GOOD,True
14186,11161315,mechelen,2800,Koningin Astridlaan,132,51.0240088,4.468717,APARTMENT,APARTMENT,400777.0,BUY_REGULAR,5.0,102.0,,,,0,1.0,14.0,,,,,,,True
14187,11042703,knokke-heist,8300,Leopoldlaan,156,51.352239,3.2880182,APARTMENT,PENTHOUSE,995000.0,BUY_REGULAR,,70.0,HYPER_EQUIPPED,1.0,1.0,0,1.0,50.0,,,,2.0,0.0,AS_NEW,True
14188,11151240,sint-truiden,3803,Hendrik Prijslaan,35,50.8187895,5.1404849,HOUSE,HOUSE,379000.0,BUY_REGULAR,,184.0,INSTALLED,1.0,,0,,,,,290.0,3.0,,GOOD,True
14189,11047982,lier,2500,Antwerpsesteenweg,179,51.1389281,4.5566546,APARTMENT,APARTMENT,289500.0,BUY_REGULAR,,75.0,HYPER_EQUIPPED,1.0,,0,1.0,25.0,,,,2.0,0.0,AS_NEW,True
14190,11163001,oudenaarde,9700,IJzerstraat,5,50.8485912,3.6111386,HOUSE,HOUSE,225000.0,BUY_REGULAR,5.0,115.0,,1.0,,0,1.0,,,,120.0,,,GOOD,True
14191,11017635,heist-op-den-berg,2222,Itegemseweg,35,51.1064428,4.7898223,APARTMENT,APARTMENT,169500.0,BUY_REGULAR,,87.0,SEMI_EQUIPPED,1.0,,1,1.0,20.0,,,,2.0,,TO_BE_DONE_UP,True
14192,11135393,ukkel,1180,Avenue Henri Elleboudt,"9,5",50.8048118,4.346994,APARTMENT,PENTHOUSE,850000.0,BUY_REGULAR,,195.0,HYPER_EQUIPPED,1.0,0.0,0,1.0,17.0,,,,3.0,0.0,AS_NEW,True
14193,10883189,elsene,1050,,,,,APARTMENT,APARTMENT,790000.0,BUY_REGULAR,,220.0,HYPER_EQUIPPED,1.0,0.0,0,1.0,,,,,2.0,0.0,AS_NEW,True
14194,11147886,westerlo,2260,,,,,HOUSE,HOUSE,499000.0,BUY_REGULAR,,220.0,INSTALLED,1.0,,1,1.0,,1.0,,1491.0,4.0,,GOOD,True
14195,11162486,beringen,3580,Beverlosesteenweg,414,51.0710535,5.2105847,HOUSE,HOUSE,619000.0,BUY_REGULAR,,316.0,USA_HYPER_EQUIPPED,1.0,0.0,0,,,,,905.0,2.0,0.0,AS_NEW,True
14196,10857562,ganshoren,1083,Avenue de la Réforme,74,50.8750574,4.3111904,APARTMENT,APARTMENT,170000.0,BUY_REGULAR,,83.0,NOT_INSTALLED,1.0,0.0,0,1.0,9.0,,,,4.0,0.0,TO_RENOVATE,True
14197,10947965,middelkerke,8430,Zeedijk,242,51.1821931,2.8011599,APARTMENT,APARTMENT,485000.0,BUY_REGULAR,4.0,91.0,,,,0,1.0,,,,,,1.0,GOOD,True
14198,11154769,balen,2490,Sinterveld,33,51.1649694,5.1865059,HOUSE,HOUSE,215000.0,BUY_REGULAR,,167.0,SEMI_EQUIPPED,1.0,,1,,,1.0,,808.0,4.0,,TO_RENOVATE,True
14199,11099108,hulste,8531,Brugsestraat,105,50.8820401,3.2844405,HOUSE,HOUSE,236000.0,BUY_REGULAR,13.0,,,1.0,,0,1.0,38.0,,,379.0,,,,True
14200,11034293,brussel,1020,Place Saint-Lambert,12,50.8904187,4.3438896,APARTMENT,APARTMENT,150000.0,BUY_REGULAR,,50.0,SEMI_EQUIPPED,1.0,,1,1.0,,,,,,,,True
14201,11159332,houthalen,3530,Limburgplein,1,50.9279334,5.3382808,APARTMENT,APARTMENT,271580.0,BUY_REGULAR,,97.0,INSTALLED,1.0,,0,1.0,12.0,,,,2.0,,,True
14202,8758156,deerlijk,8540,Schoolstraat,27,50.8531615,3.3566038,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
14203,11159641,luik,4020,Rue des Prébendiers,16,50.6360569,5.5897251,HOUSE,HOUSE,499000.0,BUY_REGULAR,,310.0,INSTALLED,1.0,,1,1.0,14.0,1.0,135.0,315.0,2.0,0.0,AS_NEW,True
14204,11146110,etterbeek,1040,,,,,HOUSE,HOUSE,1650000.0,BUY_REGULAR,8.0,466.0,INSTALLED,1.0,0.0,0,1.0,30.0,1.0,87.0,210.0,2.0,0.0,TO_BE_DONE_UP,True
14205,11152293,wezemaal,3111,Aarschotsesteenweg,111,50.9448395,4.746501,HOUSE,COUNTRY_COTTAGE,465000.0,BUY_REGULAR,,450.0,,,,0,,,1.0,400.0,790.0,4.0,,TO_RENOVATE,True
14206,11018501,sint-pieters-woluwe,1150,,,,,APARTMENT,PENTHOUSE,1150000.0,BUY_REGULAR,4.0,201.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,42.0,,,,3.0,0.0,JUST_RENOVATED,True
14207,11155659,sint-niklaas,9100,Tortelduifstraat,6,51.1780876,4.1397659,HOUSE,HOUSE,449000.0,BUY_REGULAR,12.0,183.0,,,,0,,,,,429.0,,,,True
14208,10999349,waarschoot,9950,Hendrik Consciencelaan,49,51.1454961,3.6016198,APARTMENT,APARTMENT,299000.0,BUY_REGULAR,,108.0,INSTALLED,1.0,,0,1.0,,,,,2.0,,GOOD,True
14209,11096543,schilde 's gravenwezel,2970,Oudaen,72,51.2644039,4.5539775,APARTMENT,GROUND_FLOOR,565500.0,BUY_REGULAR,,123.0,USA_HYPER_EQUIPPED,1.0,,0,1.0,42.0,,,,2.0,,AS_NEW,True
14210,11067452,oostende,8400,Sint-Franciscusstraat,7,51.2323403,2.9202518,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
14211,11156598,gent,9000,Raymonde de Larochelaan,1,51.0274241,3.696983,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
14212,10825822,elsene,1050,Rue du Collège,126,50.8312578,4.3712245,APARTMENT,APARTMENT,235000.0,BUY_REGULAR,,44.0,SEMI_EQUIPPED,1.0,0.0,0,,,,,,2.0,0.0,GOOD,True
14213,11142146,ensival,4800,,,,,HOUSE,VILLA,349000.0,BUY_REGULAR,,,,,,0,,,,,350.0,4.0,,,True
14214,11049913,eeklo,9900,Euerardstraat,46,51.178662,3.5696139,APARTMENT,APARTMENT,189000.0,BUY_REGULAR,,102.0,,1.0,,0,,,,,,3.0,0.0,TO_BE_DONE_UP,True
14215,11161863,zonhoven,3520,Holleweg,11A,50.9760958,5.360838,HOUSE,HOUSE,245000.0,BUY_REGULAR,,142.0,,,0.0,0,,,,,935.0,3.0,,TO_BE_DONE_UP,True
14216,11120153,gent,9000,Keizer Karelstraat,204,51.0503957,3.7335394,APARTMENT,APARTMENT,325000.0,BUY_REGULAR,,95.0,INSTALLED,1.0,0.0,0,,,,,,3.0,,GOOD,True
14217,10393179,lanaken,3620,Bessemerstraat,62,50.8912536,5.6493794,APARTMENT,APARTMENT,309743.0,BUY_REGULAR,9.0,117.0,HYPER_EQUIPPED,1.0,,0,,,,,,,,,True
14218,11149101,ciney,5590,Rue Adolphe Delooz,10,50.2954046,5.1019398,APARTMENT,APARTMENT,179000.0,BUY_REGULAR,,69.0,INSTALLED,1.0,0.0,0,1.0,,1.0,92.0,,2.0,0.0,GOOD,True
14219,10894416,bonheiden,2820,Dorp,,51.0227887,4.5464162,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
14220,11152500,heist-aan-zee,8301,Elizabetlaan,403,51.3404982,3.2358665,APARTMENT,APARTMENT,349000.0,BUY_REGULAR,,72.0,INSTALLED,1.0,0.0,0,1.0,4.0,,,,3.0,0.0,GOOD,True
14221,11076078,elsene,1050,Avenue Franklin Roosevelt,244,50.797844,4.3953688,APARTMENT,APARTMENT,350000.0,BUY_REGULAR,,96.0,INSTALLED,1.0,0.0,0,,,,,,3.0,,AS_NEW,True
14222,11068305,nieuwpoort,8620,Ijzerstraat,2,51.1496345,2.7199256,APARTMENT,APARTMENT,250000.0,BUY_REGULAR,6.0,40.0,INSTALLED,1.0,,0,,,,,,,,,True
14223,11101574,drongen,9031,Kloosterstraat,3 C,51.0374491,3.6181722,APARTMENT,APARTMENT,198000.0,BUY_REGULAR,1.0,81.0,,1.0,,0,,,,,,2.0,,GOOD,True
14224,11159715,waregem,8790,Westerlaan,21,50.8848937,3.4235225,APARTMENT,APARTMENT,110000.0,BUY_REGULAR,,40.0,,,0.0,0,1.0,,,,,2.0,0.0,,True
14225,11012847,sint-pieters-woluwe,1150,Clos des Acacias,13,50.8363542,4.4416063,APARTMENT,GROUND_FLOOR,425000.0,BUY_REGULAR,,113.0,INSTALLED,1.0,0.0,0,1.0,22.0,1.0,150.0,,3.0,0.0,TO_RENOVATE,True
14226,11109183,eupen,4700,Simarstrasse,12,50.6335911,6.0298685,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
14227,10935184,leuven,3000,Flessentrekkerspad,,50.8860978,4.6985918,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
14228,10936910,leuven,3001,Tervuursesteenweg,180,50.8747465,4.6732275,APARTMENT,FLAT_STUDIO,179000.0,BUY_REGULAR,,31.0,,,,1,1.0,3.0,,,,2.0,,,True
14229,11145198,roeselare,8800,,,,,HOUSE,HOUSE,391704.0,BUY_REGULAR,,172.0,,,,0,,,,,258.0,3.0,,,True
